C1,C2,C3,Respiration Synchrony,Choreographer/Performer Rating,Dramaturg Rating,Collaborator/Performer Rating,Dancer Acceleration,Dancer Distance,Audio RMS,Audio Pulse Clarity,Luminance
0.4322937587865531,0.4517409195475238,0.37289575168400135,0.16232291008209,0.949612402369524,0.6673427986995955,0.8827977312643249,0.7276430238055208,0.37601964408722,0.18645130974696728,0.13338902327159013,0.6484062057080723
0.45763427812764873,0.5638284723502837,0.30142139479506386,0.17736596332339108,0.949612402369524,0.6673427986995955,0.8827977312643249,0.6030545821022285,0.36002355960942384,0.06938359607612628,0.18208891403703947,0.6490275064127201
0.4449603061252406,0.5553931039780484,0.2758282091397877,0.1549345846808995,0.949612402369524,0.6673427986995955,0.8827977312643249,0.5930938391065114,0.3725333268322512,0.08632764449223594,0.14962652558087425,0.6494575556098235
0.4685987082236585,0.5957043894728228,0.23285932083233687,0.14374436925137052,0.949612402369524,0.6632860041612514,0.84120982926921,0.4018542599680604,0.40485388637287234,0.049191092284623504,0.12594584278808724,0.6494491329691512
0.3643209250404231,0.5309160502020741,0.263895636018239,0.11810374028191328,0.949612402369524,0.636916834980473,0.8213610583595718,0.3279904966115416,0.4061155855667164,0.10941787506984219,0.13354959489532434,0.6502218926576687
0.18949720603473974,0.41800267857632756,0.27406695833715206,0.04899256912255162,0.949612402369524,0.636916834980473,0.7258979207093742,0.2353389685761183,0.4251840599621909,0.08949255680107696,0.2139504285962213,0.6503060454527805
0.20406585426988186,0.3668581645167839,0.2818485914878882,0.04728602059263544,0.949612402369524,0.6095334683354942,0.709829867848957,0.2260071962896237,0.47414437376765906,0.10030466009638184,0.2174546050915405,0.6507695425886997
0.2654104484578386,0.3632064333544302,0.2293765949040902,0.053816828285502404,0.949612402369524,0.6004056794538343,0.6994328920623711,0.19995919302982385,0.4895597713721976,0.23491940067563485,0.2339371528759226,0.6509295084249261
0.3210417414818676,0.3286151715059405,0.2456477570464674,0.0756786836349515,0.949612402369524,0.5993914808192484,0.6994328920623711,0.26461821380421874,0.46165952279465294,0.225078063761907,0.22183625153444897,0.6517633817989337
0.3594867362121135,0.3216460123494106,0.17081368419341533,0.13687499492123315,0.9457364340589508,0.5993914808192484,0.5841209823513065,0.3471955625299894,0.43642536738616455,0.05179969816635438,0.21863257898668215,0.6525015480047258
0.36777765182351274,0.24331657274870644,0.19270726971339933,0.16222025751165658,0.883720929364972,0.5993914808192484,0.5841209823513065,0.3946738410269013,0.4063722790214673,0.1474278955713205,0.22341164351837556,0.6523742259740629
0.3456404748581633,0.19968092902798548,0.2031555630411371,0.167355190456965,0.8546511622391608,0.6206896544863257,0.5841209823513065,0.43000897565139934,0.3347784446665305,0.09198304693991437,0.20296269750488583,0.6518389912303291
0.29195959912229263,0.2323706593310382,0.20518212223124768,0.19660766841404761,0.8062015503628087,0.6206896544863257,0.5841209823513065,0.5413319117091467,0.2899116617873714,0.06165564935345183,0.26356074806145335,0.6522395887158221
0.23724416042534455,0.21458300878934697,0.24695379010171595,0.17875056360946998,0.8042635656745762,0.6196754558517399,0.5841209823513065,0.600962109178874,0.28417445337563185,0.12071815237917229,0.25038557660302063,0.6522052670071691
0.2329720291084801,0.23400716020572648,0.26690937291803707,0.13459689399726113,0.7906976739228412,0.5578093309492941,0.5841209823513065,0.5894631342791035,0.290706136616677,0.11981943045326478,0.3092476862837516,0.6520623711149279
0.2009531705523541,0.2265757867960119,0.2472941436663225,0.10369753740752367,0.7790697668593384,0.5436105477243189,0.5841209823513065,0.6293897560598815,0.2829005898175932,0.1102579233427711,0.33033052476700797,0.6531011974730889
0.21048435268570312,0.2516505283317656,0.43267525794811806,0.11731497170218026,0.7790697668593384,0.5415821504551469,0.5699432885154998,0.6747632433308041,0.31702218706383506,0.19927664795736957,0.33120770039729514,0.6541925577888871
0.218122858684551,0.17648881894775462,0.4676017036728383,0.09169169741369947,0.7790697668593384,0.5415821504551469,0.5283553876716135,0.6257517237605441,0.3557219290027495,0.038527940010727096,0.32069697390391616,0.6538579185163086
0.22366948624190747,0.29206425839721034,0.4249114978548685,0.09590387695954865,0.7790697668593384,0.5547667338751507,0.49338374226263476,0.6050168706414137,0.38807199300689266,0.07506958929965817,0.40015841377541655,0.6545822185027033
0.20360042954184418,0.3174854160966024,0.40056880518004107,0.14125986991513861,0.7790697668593384,0.5598377282184661,0.40264650217396303,0.5687436360560602,0.4220252006533341,0.03958097804501623,0.4141132233923574,0.655090169838477
0.2515620711121132,0.5094330533646931,0.4134947736688514,0.15399819105016496,0.7790697668593384,0.5598377282184661,0.3988657841247422,0.5804684030630414,0.42188664728178055,0.03965556532836575,0.2372237870105413,0.6552331954343789
0.23288724737441496,0.6028542177438266,0.26797375501462933,0.2191218913669945,0.7790697668593384,0.5263691685955856,0.37429111565357825,0.530803313500917,0.4127452195181132,0.06670241481866082,0.1691055190148395,0.6548723592612368
0.15694158840593822,0.6688422862941963,0.280109662148158,0.19390187250391974,0.7790697668593384,0.4452332661248493,0.3034026464745444,0.47007792880200217,0.4171423346831142,0.01716820845620698,0.18396032940633733,0.6551587319885629
0.13985929148176257,0.5201775725771802,0.3002853254897162,0.19042542611388585,0.7790697668593384,0.4401622717815337,0.28544423458951684,0.3931568640533215,0.4195633163758591,0.10471545318156154,0.1595798737281625,0.654020584426472
0.13893999399492002,0.4755547286724801,0.3556447849194897,0.1007869348775921,0.7790697668593384,0.4401622717815337,0.28544423458951684,0.3561526517346926,0.4094272250991457,0.11852135883737336,0.12250703942978709,0.6528649667676718
0.1497591496661993,0.33991427028953575,0.3566775948919077,0.13264057438607868,0.7790697668593384,0.4401622717815337,0.28544423458951684,0.38655642528386186,0.4300982658868402,0.16125910375970626,0.1001384913654494,0.6521954333791132
0.16710714562123055,0.23320097505140416,0.3935062683195681,0.11277501789864364,0.7790697668593384,0.4685598370610988,0.2967863887371793,0.3777748191199542,0.4643587996261289,0.1180591230628421,0.10391275303837332,0.6525287101007492
0.21853008616176448,0.2535179633754546,0.43056211372396125,0.14625610815271456,0.7790697668593384,0.5760649087126135,0.30245746696223924,0.35476561379489435,0.47650187335882066,0.04509980130595997,0.09911977184465309,0.6524327579530884
0.24354357261853107,0.27098168224040436,0.3822093838866783,0.13611557493137785,0.7790697668593384,0.5760649087126135,0.30245746696223924,0.32408159075382287,0.5021812991404351,0.06937116136933952,0.13230018564458648,0.6530799499228859
0.2551380411348951,0.2878221991187989,0.3793305073297337,0.1371083816332972,0.7790697668593384,0.5760649087126135,0.30245746696223924,0.3359174384662787,0.5336859280209929,0.03678845027548674,0.10663833105703627,0.6529109487029267
0.19798845298054302,0.26061533181973573,0.32841511323499045,0.14092372905730388,0.7790697668593384,0.5760649087126135,0.30245746696223924,0.23159606825917972,0.5403693602416985,0.037008998661983636,0.13500441967678473,0.6521145125754485
0.19436273845853408,0.249256616343562,0.23064657854399606,0.15788418545774766,0.7790697668593384,0.5760649087126135,0.28544423458951684,0.3239579029542348,0.5058800064202124,0.052531382859689994,0.11796190810041783,0.6510468344403167
0.13873070894973524,0.1323911220033308,0.14777764561745016,0.18241442211010683,0.7790697668593384,0.5760649087126135,0.28544423458951684,0.40727734299044527,0.4529653693452198,0.06625419952532113,0.16136360168400893,0.6504896099941051
0.10764224749101883,0.19629662608644205,0.16295918673963278,0.19079213914345688,0.7790697668593384,0.5750507100780274,0.28544423458951684,0.42997700606758354,0.38844387763919164,0.34664834983127846,0.15131978685866404,0.6501926237973031
0.10422468150977823,0.39850933219523255,0.1455909799394464,0.20788244263880323,0.7790697668593384,0.5182555783485119,0.28544423458951684,0.4618365303494324,0.3321746688275472,0.060281893685129165,0.13785612940918335,0.6498618151258023
0.12454683849108072,0.453428729186343,0.1705096472373341,0.16313611153998478,0.7790697668593384,0.4634888438881686,0.28544423458951684,0.5973792886707824,0.35131036717876024,0.07510954103455335,0.13139238426511077,0.6489090907982451
0.17714611718014023,0.3944078158700638,0.1676926222914492,0.1706625887554605,0.7790697668593384,0.4239350912873865,0.28544423458951684,0.5492143215507383,0.39351920207235247,0.1521647504201359,0.1394268458158059,0.6488848622721928
0.18505280083625192,0.3843802953352264,0.3472920516159169,0.12271153972814591,0.7790697668593384,0.3914807302990919,0.28544423458951684,0.5200026155942133,0.4498902051349055,0.05133580675951499,0.13691955312956958,0.6492085678647821
0.27608683076180396,0.2981972928439214,0.31679229644791873,0.11725180387106819,0.7790697668593384,0.3722109527308012,0.28544423458951684,0.49109768022162864,0.49944483384572924,0.14065935633514712,0.2207960205295363,0.6492274058124702
0.3518408504115615,0.12231139809613054,0.2270714109959975,0.1506177063561783,0.7790697668593384,0.3722109527308012,0.28544423458951684,0.4899409571572861,0.5486175274046521,0.027342467179674233,0.11741015288977466,0.6502090131283217
0.4678368278139956,0.08687197011101969,0.24662644234580972,0.10080806121122282,0.7790697668593384,0.3904665316645059,0.28544423458951684,0.3688798629124471,0.5544373698840962,0.07439895342801323,0.12764008392713902,0.651731459976063
0.4856680699330945,0.07082971215801215,0.3949530471891253,0.10658211393031976,0.7790697668593384,0.584178498959687,0.28544423458951684,0.3473466904148383,0.5538062311485672,0.026396647055364333,0.12389215408146302,0.6501621853956422
0.47511901350878316,0.08902793420168383,0.2732643027951,0.1182013394793184,0.7790697668593384,0.584178498959687,0.28544423458951684,0.36190675587123816,0.5342975142076061,0.014986650923117005,0.1298370967850269,0.6485435428930268
0.3794107801825422,0.10495228875377258,0.4253780532589239,0.10655715580074299,0.7790697668593384,0.584178498959687,0.28544423458951684,0.38046894381284857,0.5218233372253718,0.03669461015398875,0.08338577585104859,0.6477985849854431
0.3069075370139114,0.12689260335528185,0.6338654851451532,0.10068860727809746,0.7790697668593384,0.5862068962288592,0.28544423458951684,0.34912950300392515,0.5053064540292391,0.17593606062592987,0.13241728325284038,0.6465607494863702
0.18476618862873348,0.10412638046996274,0.6744258435543332,0.1358370059054832,0.7790697668593384,0.5933062878413468,0.28544423458951684,0.3656768215544248,0.4886696466157705,0.26774143097460035,0.2030719047773362,0.6513003373744298
0.09336704918240059,0.12907895430555857,0.6176544342474299,0.1479202917478913,0.7790697668593384,0.5943204864759327,0.28544423458951684,0.3445111649704227,0.45407920623964604,0.046362685495961,0.19749188083249405,0.6651688085511336
0.19503135821302506,0.08979136304657283,0.62056194380354,0.11841975452127865,0.7790697668593384,0.6592292084525218,0.28544423458951684,0.3761684312032012,0.4018559647967019,0.07594129018857065,0.19650341497681736,0.6787030634275829
0.2776306075174638,0.06814375233045446,0.46309796037939627,0.11130226238214054,0.7790697668593384,0.6622718055266654,0.28544423458951684,0.3584674249581185,0.3380956163500662,0.03596035468981183,0.2068036148682755,0.689711673265677
0.3176069260553066,0.07439458282509645,0.38194196683949183,0.07805135654397508,0.7790697668593384,0.6622718055266654,0.28544423458951684,0.3700285457038586,0.3312851952749452,0.021171953510459536,0.20222655489727037,0.7002436798619623
0.3583851755679873,0.10676336944290239,0.354570256703395,0.05701981676023003,0.7790697668593384,0.673427991677497,0.28544423458951684,0.451633661396252,0.3758613029527507,0.049680817144101885,0.16199707062399935,0.7034015594321777
0.39622612567790333,0.08455949132814493,0.33079242485951804,0.036109912106326074,0.7790697668593384,0.6835699791937427,0.28544423458951684,0.6830685607600756,0.4652571116785954,0.14366265937050235,0.17714379592275636,0.6979177669777741
0.346521725616565,0.10590916171868793,0.4149016902041354,0.056500177382615265,0.7790697668593384,0.7160243401820374,0.28544423458951684,0.6152560453335172,0.577146660155587,0.02883275281648553,0.1774467058544332,0.6910370936276705
0.4127872418646117,0.19276350208348295,0.4892183759554965,0.028076305317928683,0.7790697668593384,0.7160243401820374,0.28544423458951684,0.6663235797384666,0.6589084300651336,0.11188880499575662,0.15693979010012643,0.6829698966361449
0.4096265483124925,0.2284055409409704,0.4581776917999865,0.02062006076557439,0.7790697668593384,0.7160243401820374,0.28544423458951684,0.7010099137134256,0.6239089566517597,0.011495509191672384,0.12462944644081574,0.6740339393720001
0.4001561691654224,0.2079170085064122,0.3966750494796641,0.019677535192112128,0.7790697668593384,0.6825557805591567,0.28544423458951684,0.6574697530665333,0.5176833849159861,0.08877014225150875,0.13017077962454335,0.6665053477999328
0.3425928821879858,0.27795947734840026,0.36068825844184044,0.03725383751624136,0.7790697668593384,0.6511156182054484,0.28544423458951684,0.49617258167517697,0.3855523467447135,0.09297113808150889,0.13711421291823392,0.6602056003629496
0.2963860109136874,0.3277125595123216,0.26883805996749477,0.04386208838465706,0.7790697668593384,0.647058823667104,0.28544423458951684,0.509314983222555,0.2593857501432302,0.06882538252825617,0.1667179656141056,0.6552505113883723
0.17402554896322348,0.3476359738907991,0.2268399061568437,0.05100971632253656,0.7790697668593384,0.647058823667104,0.6559546310426455,0.489777093078743,0.17513536475818733,0.06659894129229828,0.1650569249024303,0.653036058851865
0.1621183361147659,0.2782543938981516,0.16635113920015956,0.06588870828675124,0.7790697668593384,0.6511156182054484,0.6559546310426455,0.4696850567518146,0.1666234528561633,0.03177098321492023,0.18541863933536337,0.6525463377263089
0.14150578730106006,0.3982337749676211,0.26671848144264276,0.09022960196153738,0.7790697668593384,0.6511156182054484,0.6559546310426455,0.47005325303856627,0.22326362187827306,0.1050622487708956,0.16915646701481787,0.6523450850506793
0.16678502886620278,0.39557519611601666,0.26725249229315573,0.07435187049379728,0.7790697668593384,0.6511156182054484,0.5680529294908895,0.4378088816833022,0.28373840667813427,0.047693031463175314,0.2820683388647957,0.6525096601516178
0.2167872267311581,0.3707075623500189,0.3493342307750552,0.059939764221188754,0.7790697668593384,0.6511156182054484,0.29111531166334803,0.4144137866986406,0.34466225403491,0.019793733922116235,0.3049006233202573,0.6527662409344618
0.24472920094296072,0.31913046346193347,0.3544979340081512,0.06204005484426685,0.7790697668593384,0.6511156182054484,0.18336483920195396,0.36905981243162317,0.39642818502391336,0.0594514718312745,0.2903555268543278,0.6528164873376369
0.20067553448662462,0.31036182370301485,0.3543619687853804,0.050056656317387226,0.7790697668593384,0.4401622717815337,0.18336483920195396,0.3670518587398458,0.4562743886553186,0.02458791416637663,0.15508144672612645,0.6525966918968843
0.20241523862207483,0.2830437029242238,0.27528788675301485,0.05668172057715321,0.7790697668593384,0.35902636931079734,0.18336483920195396,0.39006289470919536,0.4877565017014164,0.04892035798039852,0.11820006463638663,0.6526729354187074
0.17399530822564288,0.28321075610140706,0.2741956587939303,0.10290312605050284,0.7790697668593384,0.35091277906372376,0.18336483920195396,0.4684678685834356,0.5147829744362287,0.027103972297820505,0.1663063126177558,0.6521559775549531
