index,Luminance Non-Windowed,C1,C2,C3,Time,Sound Amplitude,Respiration Synchrony,Dancer Acceleration Non-Windowed,Dancer Distance Non-Windowed,Choreographer/Performer Rating,Dramaturg Rating,Collaborator/Performer Rating,Dancer Acceleration,Dancer Distance,Audio RMS,Audio Pulse Clarity,Luminance
2276,-2.7169218,-0.74987072,2.2442241,-0.82005477,2276.0,0.0586,-0.78837198,1.227133865,0.11342891,0.785454545,0.968804159,0.400656814,1.265835359,0.113172021,0.004022839,0.475121502,13.7465115
2277,-2.723532583,-0.77261049,2.8305888,-0.17436591,2277.0,0.135,-0.73968911,2.208117216,0.11342891,0.785454545,0.968804159,0.400656814,1.277986911,0.114120587,0.003270919,0.477219351,13.74234339
2278,-2.726443842,-0.87339193,4.0543485,-0.2600514,2278.0,-0.081,-0.88004047,1.64013294,0.11342891,0.785454545,0.968804159,0.400656814,1.42139419,0.115925311,0.004881644,0.518176965,13.74029546
2279,-2.720307042,-1.200763,4.0181999,-0.27313098,2279.0,-0.176,-0.96476871,1.175041529,0.11342891,0.785454545,0.968804159,0.400656814,1.538766445,0.11709532,0.005685041,0.478000497,13.75298587
2280,-2.722188314,-1.2856584,2.1688488,-0.20929635,2280.0,0.217,-0.86692101,2.064618518,0.11342891,0.785454545,0.968804159,0.373563218,1.564282475,0.117923559,0.003838712,0.494161911,13.75751554
2281,-2.728597282,-0.17691702,0.87865758,-0.48476952,2281.0,-0.17,-0.78546572,0.997219039,0.113309608,0.785454545,0.968804159,0.238095238,1.606490311,0.126841382,0.003398704,0.48016685,13.75496372
2282,-2.718946725,0.22972515,0.62144405,-0.97778851,2282.0,0.0391,-0.61685985,1.538118714,0.122969546,0.785454545,0.968804159,0.229885057,1.597175096,0.149999117,0.004357804,0.465257017,13.77924161
2283,-2.726299861,0.7724483,-0.15164262,-0.30419186,2283.0,0.0465,-0.63475251,2.190821348,0.122969546,0.785454545,0.968804159,0.229885057,1.549508565,0.170110447,0.002440426,0.405046945,13.81161541
2284,-2.726497355,1.5880278,-0.49980649,0.042416088,2284.0,0.167,-0.29299885,2.222054239,0.11808441,0.785454545,0.968804159,0.229885057,1.501011785,0.191614171,0.003029551,0.382186949,13.82214997
2285,-2.710524385,2.3646011,-0.58649671,0.40237379,2285.0,0.087,0.20726214,2.512502204,0.11808441,0.785454545,0.968804159,0.229885057,1.522831328,0.208682092,0.002088457,0.305671783,13.83932934
2286,-2.735253408,1.3744802,-0.4232935,1.1733661,2286.0,0.0191,0.16191438,2.073475057,0.212565191,0.785454545,0.968804159,0.229885057,1.542206892,0.207800792,0.001773753,0.226179956,13.83345958
2287,-2.728133989,1.0976692,-0.60794747,2.3819435,2287.0,-0.032,-0.018811537,2.078042337,0.225369944,0.784545455,0.968804159,0.229885057,1.599046972,0.191811178,0.002192461,0.303766536,13.79570128
2288,-2.709398126,0.99066049,-1.0192673,1.7505804,2288.0,0.0123,0.1923741,1.668141936,0.22212767,0.682727273,0.965337955,0.229885057,1.664305429,0.184153546,0.002857048,0.260613127,13.73475356
2289,-2.712536951,0.40150702,-1.021114,1.1347568,2289.0,-0.139,0.35339203,1.44594951,0.237049058,0.681818182,0.959272097,0.229885057,1.787285006,0.163628682,0.002359898,0.244505714,13.70837365
2290,-2.710274011,-0.44861808,-1.0210925,0.67089915,2290.0,0.2,0.28636026,0.875234559,0.144015232,0.681818182,0.935008666,0.229885057,1.873038878,0.15344341,0.002499228,0.18370683,13.72062534
2291,-2.723595383,-0.47631055,-0.97892195,0.2663008,2291.0,-0.0885,-0.18247069,2.224196543,0.142448612,0.681818182,0.872616984,0.229885057,1.804841206,0.142937303,0.002545444,0.176116113,13.82130416
2292,-2.727131438,-0.4025718,0.17609438,-0.21920611,2292.0,0.156,-0.61233234,1.79436882,0.225561369,0.681818182,0.870017331,0.229885057,1.763386809,0.165859048,0.001454338,0.177310399,13.91726496
2293,-2.740827753,-0.41052759,0.19005032,-0.23692419,2293.0,-0.0819,-0.81829488,2.763330991,0.156754715,0.681818182,0.864818024,0.229885057,1.742919938,0.165306765,0.002680535,0.178525459,14.05352867
2294,-2.738644768,0.034536511,0.21993011,-0.20772319,2294.0,0.028,-1.0654094,1.779833253,0.118433657,0.681818182,0.864818024,0.229885057,1.88729412,0.183815564,0.000858216,0.174283339,14.19482221
2295,-2.721748698,1.041209,0.69697684,0.068353266,2295.0,0.0237,-0.99578857,1.244634292,0.151528407,0.681818182,0.864818024,0.229885057,1.953732727,0.192261483,0.001084738,0.159852205,14.30740933
2296,-2.70909297,1.4432385,0.89861387,0.092324786,2296.0,-0.122,-0.7316609,1.95920096,0.140633336,0.681818182,0.864818024,0.229885057,2.080964238,0.198260939,0.008608687,0.033104439,14.2577299
2297,-2.680331212,1.3916479,-0.61444026,-0.09265776,2297.0,0.162,-0.5576241,2.012086995,0.281240181,0.681818182,0.864818024,0.229885057,2.115905005,0.177483241,0.001062477,0.150954872,13.97597816
2298,-2.698538269,2.7565835,-0.59334457,1.4129888,2298.0,0.000817,-0.34168023,1.939731013,0.166433855,0.681818182,0.864818024,0.229885057,2.000936506,0.187778563,0.002015072,0.153806529,13.85104279
2299,-2.668374718,2.354851,-0.66574842,1.8465106,2299.0,0.0484,-0.071830057,1.269725017,0.226649647,0.681818182,0.863951473,0.229885057,1.785151438,0.193797459,0.001144593,0.157211465,13.81990466
2300,-2.675950592,1.8240687,-1.1348195,1.8832345,2300.0,-0.0448,0.054766137,1.87702718,0.140549446,0.682727273,0.852686308,0.229885057,1.629186086,0.191356114,0.001142866,0.108380506,13.86437999
2301,-2.640343729,1.8419012,-0.9584589,1.925844,2301.0,0.0437,0.30118605,2.98625203,0.163871796,0.698181818,0.847487002,0.229885057,1.62264636,0.199181765,0.000960679,0.361437922,14.06508579
2302,-2.733323138,1.688754,-0.35917923,0.95459104,2302.0,0.0493,0.16616599,0.850015722,0.207048116,0.698181818,0.845753899,0.229885057,1.586077736,0.194518873,0.000854085,0.338728081,14.51647347
2303,-2.752473133,0.83814323,-0.62141353,-0.80504471,2303.0,-0.0685,0.022658529,1.072004375,0.276955462,0.698181818,0.844887348,0.229885057,1.595766248,0.220798834,0.001788103,0.06558818,14.76302556
2304,-2.711892137,1.0894612,-0.40848333,-1.1462395,2304.0,0.132,-0.33332005,1.410485587,0.203429795,0.698181818,0.835355286,0.229885057,1.517215783,0.220616469,0.001676008,0.054893432,14.86532784
2305,-2.655980633,1.3768706,-0.12495143,-0.52220863,2305.0,-0.0637,-0.42606577,1.370934025,0.158958902,0.698181818,0.833622184,0.229885057,1.504255997,0.199485721,0.001301152,0.029641706,14.83354734
2306,-2.625876983,0.60977954,-0.59689635,-0.77050167,2306.0,0.183,-0.6009838,1.033906811,0.19671773,0.698181818,0.831889081,0.229885057,1.562459893,0.194896084,0.001892628,0.028906901,14.69477868
2307,-2.611758026,0.61070496,-1.0720575,1.0874174,2307.0,0.0406,-0.36707002,1.015726585,0.28260999,0.698181818,0.831889081,0.229885057,1.614519349,0.21991202,0.001084048,0.027613182,14.52434799
2308,-2.627363135,-0.33787444,-0.61729991,1.8207947,2308.0,0.0122,-0.064055711,1.008329212,0.320230345,0.698181818,0.831889081,0.229885057,1.627081747,0.18686993,0.000668752,0.027230841,14.39041614
2309,-2.627169965,-0.73030412,-0.70602828,1.5941712,2309.0,-0.021,0.095194161,1.003833382,0.137387251,0.698181818,0.826689775,0.229885057,1.706391711,0.184262316,0.000319286,0.077992105,14.22138218
2310,-2.634318315,-0.81232423,-0.84708506,1.2685698,2310.0,-0.00944,0.41700163,1.005452995,0.067560326,0.698181818,0.821490468,0.229885057,1.709990827,0.218029173,0.000363227,0.043967901,14.14864953
2311,-2.683047345,-0.74181205,-0.52959633,1.6014572,2311.0,0.0978,0.40768832,1.001346069,0.272789987,0.698181818,0.821490468,0.229885057,1.519450301,0.227125825,0.0013915,0.083105867,14.23694164
2312,-2.681921231,-1.1021919,0.014716422,0.44215512,2312.0,-0.041,0.6501807,1.003250589,0.187307003,0.698181818,0.821490468,0.229885057,1.428853621,0.204567485,0.000649587,0.178323917,14.3452664
2313,-2.680717936,-1.0165672,0.97964019,-0.2799086,2313.0,-0.0144,0.33171847,1.0027556,0.226143978,0.698181818,0.795493934,0.229885057,1.340132033,0.195775109,0.000482058,0.063099472,14.39618145
2314,-2.677920509,-0.23396578,1.0698086,-0.37694931,2314.0,0.0499,-0.066295996,1.001959095,0.274652473,0.698181818,0.781629116,0.229885057,1.189558455,0.170663332,0.001028743,0.011211498,14.4973686
2315,-2.708203752,0.59097862,0.67639726,-0.67654586,2315.0,0.1,-0.29302689,1.005964469,0.211400178,0.698181818,0.781629116,0.229885057,1.200597775,0.144039534,0.002186639,0.01146503,14.60388147
2316,-2.65419796,2.2462673,0.62009317,-0.77086872,2316.0,-0.0524,0.004785806,1.0065449,0.166508995,0.698181818,0.781629116,0.229885057,1.268152649,0.123934162,0.000268958,0.011529182,14.63348883
2317,-2.639198529,2.1492403,0.1631711,-0.68817371,2317.0,0.00588,-0.31657618,1.006401129,0.159227728,0.698181818,0.781629116,0.229885057,1.278574073,0.09863185,0.000213866,0.011517937,14.67665489
2318,-2.655830647,2.5520961,-0.43961367,-0.8389827,2318.0,0.027,-0.034955576,1.008486535,0.109329159,0.698181818,0.781629116,0.229885057,1.325367435,0.083211913,0.000365841,0.008546111,14.76286228
2319,-2.67066098,2.6646566,-0.25116715,-0.032033913,2319.0,0.0287,0.91761714,1.001710071,0.101803033,0.698181818,0.781629116,0.229885057,1.405349265,0.084522658,0.000503689,0.005716432,14.75751491
2320,-2.663200051,2.3766496,0.1402349,1.1092186,2320.0,0.0536,0.884965,1.004843807,0.102505595,0.698181818,0.781629116,0.229885057,1.416548224,0.082715395,0.000318998,0.028261963,14.65812282
2321,-2.625257635,0.82368654,0.064209752,0.80083507,2321.0,0.0203,0.72050822,0.997250963,0.03673364,0.698181818,0.781629116,0.229885057,1.307609249,0.076238287,0.000257198,0.031837487,14.5169503
2322,-2.630581718,0.64319307,0.19798107,1.1544445,2322.0,0.0469,0.30678475,0.997222623,0.025910047,0.524545455,0.7694974,0.229885057,1.278295151,0.111104909,0.0002247,0.033987911,14.38391753
2323,-2.617376432,-0.072368667,0.22861513,2.0267136,2323.0,-0.0392,-0.053561389,1.002590373,0.126498286,0.523636364,0.751299827,0.229885057,1.216082099,0.164878341,0.000353162,0.027371036,14.24429738
2324,-2.644015802,-0.8409664,-0.052146714,1.8941572,2324.0,0.0464,-0.53573388,1.001959761,0.140327099,0.523636364,0.751299827,0.229885057,1.1053422,0.228263824,0.000463464,0.022939134,14.19627389
2325,-2.677394645,-1.0534437,-0.11024337,1.1214144,2325.0,-0.0376,-0.35210133,1.009953126,0.049476378,0.523636364,0.751299827,0.229885057,1.007714845,0.294931498,0.000540217,0.028213223,14.19461286
2326,-2.690319162,-0.5190208,-0.2072608,1.0065621,2326.0,0.0528,-0.40995559,0.954461201,0.130108515,0.523636364,0.75389948,0.229885057,1.006141147,0.370203641,0.000311545,0.022583864,14.20209813
2327,-2.676932006,-0.59277993,0.037716124,0.89953226,2327.0,0.0773,-0.28285265,1.039965632,0.29129966,0.523636364,0.755632582,0.229885057,1.009890394,0.417087173,0.000417738,0.024269548,14.19515149
2328,-2.687975086,-0.74093711,-0.30451068,0.56589752,2328.0,0.00277,0.2520324,1.058025262,0.424429809,0.523636364,0.755632582,0.229885057,1.018345602,0.434789998,0.000304428,0.014703303,14.19589927
2329,-2.69001949,-0.63326037,-0.47379258,-0.13759691,2329.0,0.0523,0.32776511,1.016692896,0.45320751,0.523636364,0.755632582,0.229885057,1.028661953,0.437606506,0.000244899,0.01515613,14.19887743
2330,-2.679188414,-0.987984,0.31738657,0.11281129,2330.0,0.00587,0.3285605,1.261471286,0.450340968,0.523636364,0.760831889,0.229885057,1.04205212,0.4401985,0.000216314,0.0336851,14.19874684
2331,-2.685357562,1.3280344,2.2066367,0.95567834,2331.0,-0.00474,0.062524214,1.158644665,0.450065117,0.523636364,0.775563258,0.229885057,1.045071315,0.442847998,0.000209771,0.033822752,14.20119777
2332,-2.689830283,1.412981,1.5925463,0.52002841,2332.0,0.0267,-0.16939974,1.243814688,0.450065117,0.523636364,0.896013865,0.229885057,1.060281254,0.445524898,0.000171709,0.086806535,14.20439499
2333,-2.679295364,1.9684885,2.0688889,0.7216683,2333.0,0.0384,-0.33216244,0.957971235,0.450065117,0.523636364,0.896013865,0.269293924,1.071684868,0.448201798,0.000228579,0.102230113,14.3260601
2334,-2.684304247,2.6334794,2.4248254,0.7657814,2334.0,0.0275,-0.28476557,2.521157028,0.464185646,0.523636364,0.896013865,0.274220033,1.06856344,0.449094432,0.000151786,0.098229393,14.78369297
2335,-2.687929854,2.6834769,1.7273937,0.31772691,2335.0,0.0476,0.313265,3.478091363,0.464185646,0.523636364,0.896013865,0.285714286,1.194828841,0.449094432,0.00017149,0.072403641,15.83223459
2336,-2.679716503,0.29303613,-0.34073406,-0.90947926,2336.0,-0.0289,1.6378257,2.047996669,0.464185646,0.523636364,0.896013865,0.298850575,1.212651915,0.449094432,0.002018114,0.126627974,17.52434068
2337,-2.684688473,0.96736139,-0.029365437,-0.87395728,2337.0,0.213,2.2355146,0.980056874,0.464185646,0.523636364,0.896013865,0.345648604,1.193421554,0.449094432,0.007104065,0.139366,19.94659591
2338,-2.678482843,0.61629725,-0.76494706,-1.4016887,2338.0,-0.0486,3.871613,1.002078543,0.464185646,0.523636364,0.896013865,0.454022989,1.219465601,0.449094432,0.001219395,0.203342728,23.05830765
2339,-2.571642614,-0.11850243,-1.0304253,-1.0211928,2339.0,-0.098,4.4374619,1.205043855,0.464185646,0.641818182,0.896013865,0.507389163,1.234120043,0.449094432,0.002324613,0.189275611,26.69402414
2340,-2.368753488,-0.39389634,-1.2441453,-0.82910115,2340.0,0.09,3.9929955,1.007288808,0.464185646,0.78,0.896013865,0.6272578,1.316976563,0.449094432,0.002295791,0.203252076,30.54618269
2341,-2.108036745,-0.19620861,-0.31538355,-0.55642116,2341.0,-0.0635,3.0527289,0.994599586,0.464185646,0.785454545,0.896013865,0.638752053,1.426566614,0.449094432,0.000787312,0.117967343,34.46998644
2342,-1.808966289,-0.86114776,-0.31052363,-0.70453042,2342.0,-0.0642,2.122844,0.992601566,0.464185646,0.817272727,0.896013865,0.71592775,1.48275399,0.449094432,0.003017105,0.052008999,38.3959861
2343,-1.481069891,-0.22391133,0.01140059,-1.133404,2343.0,0.0115,1.2113782,1.01826475,0.464185646,0.84,0.896013865,0.71592775,1.438623802,0.449094432,0.002133017,0.057877407,42.23751419
2344,-1.119112796,0.34863493,0.41067708,-1.6845273,2344.0,0.616,0.75202101,0.996767506,0.464185646,0.84,0.896013865,0.71592775,1.421434025,0.449392032,0.007612888,0.058404092,45.58532845
2345,-0.744041116,1.2949202,0.42124528,-1.886449,2345.0,-0.336,0.4687672,1.008295998,0.464185646,0.84,0.896013865,0.71592775,1.35350333,0.450929655,0.00147765,0.06038311,48.10340469
2346,-0.435024968,0.85528654,-0.34056488,-1.4508408,2346.0,-0.0979,-0.42961234,1.48023849,0.464185646,0.84,0.896013865,0.71592775,1.236851186,0.457068243,0.003740823,0.045124588,49.88837908
2347,-0.130055946,1.0585021,-0.025505925,-0.85354513,2347.0,0.188,-0.42165798,1.017853834,0.464185646,0.84,0.896013865,0.71592775,1.184382949,0.462001034,0.003877496,0.051435612,50.91011793
2348,0.192094799,0.93785828,-0.24246775,-0.28602487,2348.0,-0.0684,-0.23135945,0.97978043,0.464185646,0.84,0.890814558,0.71592775,1.234864013,0.48017092,0.002070585,0.067169335,51.20267701
2349,0.469701437,0.31165165,-0.35896808,0.84049869,2349.0,-0.0815,-0.029638043,1.051348746,0.467875662,0.84,0.890814558,0.71592775,1.296182529,0.501526675,0.001254594,0.068638259,51.12835187
2350,0.499153741,0.27663285,0.13299115,1.0130824,2350.0,-0.111,-0.20933311,1.873374292,0.490756446,0.84,0.890814558,0.71592775,1.334783729,0.515571942,0.003956089,0.032924948,51.06642465
2351,0.492886419,0.20630381,0.24151124,0.89848387,2351.0,0.224,-0.12889612,1.38980207,0.488221376,0.84,0.889081456,0.71592775,1.482523722,0.525853029,0.001738119,0.054695925,51.02907306
2352,0.477501851,0.83567727,-0.48429912,0.97379315,2352.0,-0.00673,0.063952513,1.263514758,0.518067594,0.84,0.889081456,0.71592775,1.638814485,0.528645315,0.003334604,0.069893888,51.00207665
2353,0.466812543,0.83658403,-0.83682406,0.24612394,2353.0,0.181,0.70739555,1.770080043,0.575823138,0.84,0.86915078,0.71592775,1.586390049,0.502284237,0.003262679,0.075065044,51.02558858
2354,0.467587978,1.0519234,-0.96269977,-1.0011253,2354.0,0.291,1.0661061,0.976857414,0.551452531,0.84,0.856152513,0.71592775,1.577601908,0.499991418,0.011146645,0.076438261,51.07305404
2355,0.470795348,0.79913908,-1.2128932,-0.96510106,2355.0,-0.77,1.010653,3.716801305,0.550765096,0.84,0.856152513,0.71592775,1.427672121,0.540286863,0.006850573,0.08026808,51.16133564
2356,0.468116072,1.0668231,-0.75560856,-1.0669509,2356.0,0.431,0.22779122,1.372782794,0.541085335,0.84,0.856152513,0.71592775,1.411968286,0.588378552,0.004216329,0.118277236,51.25252297
2357,0.464139534,0.063602559,-0.16057722,-1.0981094,2357.0,0.249,-0.32505918,2.461285003,0.438282928,0.84,0.856152513,0.550082102,1.332401997,0.650518426,0.005152326,0.138621923,51.37216425
2358,0.471286161,-0.57324624,-0.18346792,-1.1302143,2358.0,0.339,-0.79528368,2.142974035,0.460449718,0.84,0.856152513,0.50410509,1.363119255,0.732026612,0.013130731,0.158618084,51.44756692
2359,0.480994353,-0.53707451,-0.25518608,-1.3398402,2359.0,-0.725,-0.96893013,1.223565888,0.678852603,0.84,0.856152513,0.50410509,1.30107264,0.786094613,0.005451151,0.170453978,51.49011163
2360,0.504816422,-0.76872289,-0.25219381,-1.1129915,2360.0,0.214,-0.77884465,0.97849669,0.758322464,0.84,0.856152513,0.50410509,1.273498617,0.78856926,0.001353534,0.163994969,51.47506157
2361,0.510320532,-0.56056559,-0.68437797,-0.9447751,2361.0,0.468,-0.3898294,1.370442613,0.797626788,0.84,0.856152513,0.50410509,1.380097082,0.76980651,0.008588289,0.15422751,51.44682634
2362,0.506836502,0.25829604,-0.64045084,-0.91581362,2362.0,-0.409,-0.51204556,1.253326797,0.812812373,0.84,0.856152513,0.50410509,1.439873209,0.732374922,0.002082498,0.152276875,51.39953812
2363,0.516713313,0.57924944,-0.15671435,-0.85777342,2363.0,-0.0333,0.036139857,2.929788594,0.826931859,0.84,0.856152513,0.50410509,1.4902496,0.682972924,0.004464314,0.12229623,51.33274059
2364,0.512480999,0.49831602,0.033102289,0.006253288,2364.0,-0.225,0.18220501,1.292957361,0.795171339,0.84,0.856152513,0.50410509,1.59114081,0.630171766,0.00653617,0.092589824,51.26820891
2365,0.505031822,0.73734897,0.35571012,-0.40632722,2365.0,0.209,0.15590401,1.612410255,0.721184586,0.84,0.856152513,0.50410509,1.660065227,0.590945136,0.003405083,0.112284168,51.23471791
2366,0.494537392,0.6125623,1.0570782,-0.6698671,2366.0,0.641,-0.65013891,2.004840221,0.655210722,0.84,0.856152513,0.50410509,1.533291071,0.561336605,0.011958937,0.121268064,51.18025488
2367,0.488441279,0.58509719,0.8979609,-0.65923321,2367.0,-0.522,-0.69433999,2.106930664,0.589424189,0.84,0.845753899,0.50410509,1.466505505,0.547157705,0.003532602,0.090599753,51.33347992
2368,0.485418622,1.2939941,0.95076805,-0.43959558,2368.0,-0.0155,-0.46740368,1.516461101,0.568488964,0.84,0.793760832,0.50410509,1.400431263,0.538423726,0.001864399,0.08375333,52.02582107
2369,0.478090641,1.3748471,0.68773526,-1.1960967,2369.0,-0.0362,-0.16997989,1.87995335,0.567709373,0.84,0.736568458,0.50410509,1.35258212,0.536449367,0.002728721,0.091368637,52.77041354
2370,0.487678498,1.2760041,0.36834547,-1.1999751,2370.0,0.0823,-0.020525165,1.820358275,0.549925253,0.84,0.708838821,0.50410509,1.321112062,0.567479342,0.003613082,0.132774993,53.38170209
2371,0.472427712,0.70573097,-0.025615977,-1.1409216,2371.0,0.172,0.046817943,1.781026139,0.540946838,0.84,0.707105719,0.50410509,1.331639887,0.605360278,0.001193415,0.177798653,53.95432297
2372,0.473887678,0.12452964,0.14603545,-1.3871174,2372.0,-0.05,-0.041237433,1.170169056,0.551205918,0.84,0.682842288,0.50410509,1.361411616,0.620487497,0.013547746,0.019381743,54.29818115
2373,0.717409638,-0.55624855,-0.61185938,-1.292644,2373.0,-0.175,-0.065894067,1.030079305,0.540289014,0.84,0.654246101,0.50410509,1.510318762,0.637196522,0.0025367,0.075675268,54.22789057
2374,0.802537792,-0.41076601,-0.63464838,-0.50998783,2374.0,0.907,0.21192354,0.988972137,0.63449042,0.523636364,0.542461005,0.5,1.637594511,0.64877541,0.015660573,0.074433963,54.17598446
2375,0.773639945,-0.62959057,-0.93462795,0.72621042,2375.0,-0.483,0.30772659,0.901910487,0.784584805,0.523636364,0.534662045,0.5,1.703994099,0.621916004,0.004838856,0.075138063,54.14242448
2376,0.735803677,-0.12115058,-0.91286474,2.4268522,2376.0,-0.298,0.64259446,1.506063064,0.65420141,0.523636364,0.525129983,0.507799672,1.67246277,0.57715071,0.008077011,0.065460843,54.05233531
2377,0.700566033,0.33620098,-1.2594731,2.9107337,2377.0,0.362,1.2551408,1.025060619,0.619588792,0.523636364,0.525129983,0.545155993,1.624957649,0.554464802,0.004443632,0.060038929,53.92431245
2378,0.728913832,0.46368176,-0.72973925,2.7401395,2378.0,-0.0289,1.0312582,0.998092767,0.619588792,0.523636364,0.525129983,0.545155993,1.570489012,0.550803078,0.015320435,0.068161654,53.72831086
2379,0.771243788,0.21124212,-0.094998561,2.2085083,2379.0,-0.247,1.3473859,1.067800788,0.593849927,0.523636364,0.525129983,0.54679803,1.553731064,0.546195234,0.003946205,0.067241425,53.26609546
2380,0.759060786,0.6111387,0.54266083,3.0202508,2380.0,0.0564,0.89377248,1.000858097,0.555046843,0.523636364,0.525129983,0.679802956,1.55288476,0.528809463,0.001173397,0.059732026,52.70134219
2381,0.693278632,0.86210585,1.3881979,4.2832808,2381.0,0.157,0.42955449,1.432762198,0.501132591,0.523636364,0.525129983,0.738916256,1.499483845,0.533846879,0.002620392,0.038279324,52.2379085
2382,0.660533429,0.18682131,1.27158,5.0634441,2382.0,0.0251,-0.18397796,1.08399426,0.544459265,0.523636364,0.525129983,0.738916256,1.470582102,0.537885135,0.001388289,0.058225024,51.8359549
2383,0.669052811,-0.33059254,0.85746658,5.8434176,2383.0,0.29,-0.31055707,0.952506643,0.621549304,0.523636364,0.525129983,0.738916256,1.481342311,0.525746767,0.007633571,0.073123992,51.39474396
2384,0.650461856,-0.4594743,0.68103218,6.2607679,2384.0,-0.449,-0.61661303,1.008403639,0.541882689,0.523636364,0.525129983,0.738916256,1.441863022,0.515139411,0.00319984,0.072176271,51.15605824
2385,0.517826892,-0.50043201,0.64014256,4.6330295,2385.0,-0.0736,-0.37945762,1.006347723,0.476238813,0.523636364,0.525129983,0.738916256,1.486966281,0.522984234,0.008610581,0.078516455,51.12113328
2386,0.479476564,-1.0823728,-0.53834552,2.8093541,2386.0,0.307,-0.58072257,1.030897633,0.529395384,0.523636364,0.582322357,0.738916256,1.511005022,0.519189042,0.000902062,0.080279125,51.10147154
2387,0.48180891,-0.83709019,-0.16692916,2.358361,2387.0,-0.132,-0.44746658,0.988955077,0.537236597,0.523636364,0.582322357,0.738916256,1.551205491,0.500688377,0.005270203,0.163753819,51.11278734
2388,0.475589067,-0.59584367,-0.33144578,1.399189,2388.0,0.11,-0.33448428,0.969885022,0.535130226,0.523636364,0.83882149,0.816091954,1.506860938,0.467853827,0.00086869,0.150137467,51.71810074
2389,0.478605507,-0.19997633,-0.18107475,1.0172186,2389.0,0.103,-0.20605695,0.994812227,0.528741673,0.523636364,0.83882149,0.844006568,1.475110661,0.439585114,0.003636248,0.170985482,52.57124258
2390,0.472588587,0.77233559,-0.24205983,0.8705321,2390.0,-0.0315,-0.46327138,0.99245012,0.523650966,0.523636364,0.83882149,0.844006568,1.351038025,0.418295544,0.006616899,0.168615387,53.35309171
2391,0.469946285,1.0450701,-0.30445275,0.37418512,2391.0,0.0647,-0.37494233,0.910586127,0.484926878,0.523636364,0.83882149,0.844006568,1.297889294,0.402400754,0.006046692,0.179830908,53.98771598
2392,0.467350502,1.02483,-0.18303952,-0.30431354,2392.0,0.112,-0.45039076,0.9947941,0.391522317,0.523636364,0.83882149,0.844006568,1.26028052,0.399005312,0.008341859,0.171570717,54.50237704
2393,0.562721754,1.7131766,-0.17269948,-0.22532865,2393.0,0.0302,-0.51847219,1.076314415,0.371143666,0.523636364,0.831889081,0.844006568,1.218411004,0.411753118,0.003835193,0.185687493,54.4125336
2394,0.833235677,1.6482787,-0.59845179,-0.34723738,2394.0,0.355,-0.84579843,1.468412342,0.406647329,0.523636364,0.82322357,0.844006568,1.199409098,0.414035534,0.012137295,0.129670439,54.02080831
2395,0.836500425,1.1321516,-1.1201553,-0.49014688,2395.0,-0.582,-0.71984643,1.036784469,0.420240249,0.676363636,0.82322357,0.844006568,1.172913096,0.408470615,0.00297819,0.112315717,53.95600551
2396,0.778339574,1.3288296,-0.94583821,-0.41214466,2396.0,0.133,-0.4858987,0.901822638,0.409485865,0.676363636,0.843154246,0.844006568,1.189854431,0.390459387,0.003555446,0.139407797,54.25679281
2397,0.721404082,1.5834783,-1.1978797,-0.3579002,2397.0,0.251,-0.43262687,1.092425986,0.416517564,0.676363636,0.904679376,0.844006568,1.220577637,0.358320145,0.011211046,0.268459192,54.68115337
2398,0.684596782,1.3202224,-1.0721576,-0.17779897,2398.0,-0.236,-0.25346631,1.281623122,0.415907893,0.676363636,0.904679376,0.844006568,1.232523513,0.344066457,0.002816371,0.180483543,55.00671214
2399,0.697867869,2.3061392,-0.89992195,0.2787253,2399.0,1.1,0.32431474,1.139464459,0.379991061,0.676363636,0.904679376,0.844006568,1.184332432,0.350630097,0.033082653,0.228639828,55.25590926
2400,0.632844056,2.1546776,-0.60634816,0.13885482,2400.0,-0.666,0.27559546,1.584256375,0.375548791,0.709090909,0.890814558,0.844006568,1.183941367,0.36761219,0.009547298,0.222881782,55.15486917
2401,0.869600516,2.6015978,0.14456728,0.3358646,2401.0,0.0852,0.28012133,1.282259784,0.24348753,0.709090909,0.890814558,0.844006568,1.146688927,0.39488368,0.019038687,0.194462482,54.73223199
2402,0.888379667,4.1191607,0.17661068,0.54460716,2402.0,-0.021,0.33461002,1.343086947,0.294188449,0.709090909,0.890814558,0.844006568,1.130272013,0.434313719,0.003552015,0.137786204,54.17490488
2403,0.87331449,3.8097355,-0.12907028,0.33529952,2403.0,-1.52,0.86180609,1.080976407,0.409314084,0.709090909,0.928942808,0.844006568,1.137708576,0.445032986,0.062843628,0.109664185,53.47316124
2404,0.801071994,3.2449338,-0.19913642,0.43723732,2404.0,-0.223,1.5058521,0.974632345,0.441322443,0.709090909,0.928942808,0.844006568,1.156210342,0.441343053,0.045359966,0.220843951,52.77959578
2405,0.762720216,3.4099495,-0.16519606,0.35568893,2405.0,1.36,2.4647064,1.008718861,0.476592131,0.709090909,0.928942808,0.844006568,1.180267622,0.463175912,0.006448052,0.245562609,52.1877351
2406,0.714989756,2.815197,-0.909136,0.35187802,2406.0,1.08,2.1356428,0.998241006,0.455424766,0.709090909,0.944540728,0.844006568,1.212681517,0.506266354,0.031558047,0.251289058,51.70216929
2407,0.668715952,0.59110665,-1.281872,-0.039881423,2407.0,-1.08,2.2624128,1.255826605,0.434236764,0.709090909,0.96187175,0.818555008,1.197377309,0.545865796,0.003389363,0.256985523,51.31368473
